hhnum,strrec,regcode,psurec,provcode,prelacteal2,predom_0to5,mmf_6to23,member_code,mdd,mad_6to23_new,introcomple_6to8,agemos,firstbf2,finalwgt,exbf_0to5,ever_bf2,duration_bf,dds_6to23,current_fd_recall2,cont_20to23,cont_12to15,bottle_status,age_appro_all
15667,252,7,2,22,0,9999,1,4,0,0,9999,10.56,1,894.4361,9999,1,10,1,3,9999,9999,0,1
15669,251,7,2,22,0,9999,1,8,0,0,9999,9.6,1,929.05,9999,1,9,1,3,9999,9999,0,1
15676,251,7,2,22,0,9999,1,3,1,0,9999,12.6,1,929.05,9999,1,5,4,10,9999,0,1,0
15722,258,7,1,22,0,9999,1,4,0,0,9999,9.12,1,865.4779,9999,1,9,2,5,9999,9999,1,1
15728,258,7,1,22,0,9999,1,5,0,0,9999,9.12,2,865.8203,9999,1,9,2,3,9999,9999,1,1
15732,258,7,1,22,0,9999,1,8,0,0,9999,15.72,1,865.8203,9999,1,8,2,10,9999,0,1,0
15733,258,7,1,22,0,9999,1,5,0,0,9999,13.2,1,865.8203,9999,1,13,2,6,9999,1,0,1
15742,256,7,2,22,1,9999,1,7,0,0,9999,12.6,1,866.1513,9999,1,8,3,10,9999,0,1,0
15762,260,7,4,22,0,9999,1,7,0,0,9999,18.12,1,832.6174,9999,1,18,2,6,9999,9999,0,1
15772,257,7,4,22,0,9999,1,7,1,0,9999,19.44,1,818.0921,9999,1,3,4,9,9999,9999,1,0
15802,263,7,1,22,9999,0,9999,10,9999,9999,9999,5.88,9999,820.8196,0,0,9999,9999,9,9999,9999,1,0
15810,263,7,1,22,0,9999,1,8,0,0,9999,15,1,820.8196,9999,1,4,1,11,9999,0,1,0
15815,263,7,1,22,0,9999,1,5,0,0,1,7.56,1,821.1443,9999,1,7,2,3,9999,9999,0,1
15829,255,7,2,22,0,9999,1,7,0,0,9999,23.28,1,833.2234,9999,1,3,2,11,0,9999,0,0
15830,255,7,2,22,0,9999,1,5,0,0,9999,12.48,2,833.2234,9999,1,12,3,6,9999,1,0,1
15834,255,7,2,22,9999,0,9999,3,9999,9999,9999,4.8,9999,832.8939,0,0,9999,9999,8,9999,9999,0,0
15839,261,7,3,22,0,9999,1,9,0,0,9999,18.96,1,815.1465,9999,1,18,2,3,9999,9999,0,1
15840,261,7,3,22,9999,9999,1,6,0,0,9999,15.48,9999,815.1465,9999,0,9999,2,9,9999,0,0,0
15857,255,7,1,22,0,0,9999,4,9999,9999,9999,4.44,1,832.8939,1,1,4,9999,1,9999,9999,0,1
15872,261,7,2,22,0,9999,1,7,0,0,9999,18,1,815.1465,9999,1,18,2,3,9999,9999,0,1
15884,263,7,2,22,0,9999,1,7,0,0,9999,10.56,1,821.1443,9999,1,10,1,3,9999,9999,1,1
15910,245,7,3,22,1,9999,1,5,0,0,9999,23.64,1,883.5582,9999,1,23,1,3,1,9999,0,1
15912,245,7,3,22,0,9999,1,7,0,0,9999,23.28,2,883.9078,9999,1,23,3,6,1,9999,1,1
15926,251,7,3,22,0,9999,1,10,1,0,9999,21.24,1,992.6179,9999,1,19,4,10,0,9999,0,0
15926,251,7,3,22,0,9999,1,6,0,0,9999,10.2,1,992.6179,9999,1,1,3,9,9999,9999,1,0
15928,251,7,3,22,0,9999,9999,7,9999,9999,9999,15.24,1,992.6179,9999,1,2,9999,9999,9999,9999,1,9999
15934,251,7,3,22,9999,9999,1,13,0,0,9999,21.96,9999,992.2254,9999,0,9999,3,10,0,9999,1,0
15934,251,7,3,22,0,9999,1,14,0,0,9999,11.64,1,992.6179,9999,1,11,2,6,9999,9999,0,1
15969,246,7,3,22,0,9999,1,3,0,0,9999,11.76,1,871.7679,9999,1,6,2,9,9999,9999,1,0
16030,257,7,1,22,9999,9999,1,7,1,1,9999,21.72,9999,818.0921,9999,0,9999,5,10,0,9999,1,0
16031,257,7,1,22,0,9999,1,11,1,1,9999,23.76,1,817.7686,9999,1,2,4,11,0,9999,0,0
16032,257,7,1,22,9999,9999,1,5,1,1,9999,14.16,9999,818.0921,9999,0,9999,5,10,9999,0,1,0
16035,257,7,1,22,1,9999,1,10,0,0,9999,23.76,2,817.7686,9999,1,12,2,11,0,9999,0,0
16036,257,7,1,22,0,9999,1,9,0,0,1,6.72,1,818.0921,9999,1,2,2,9,9999,9999,1,0
16038,257,7,1,22,0,9999,1,3,1,0,9999,22.44,1,817.7686,9999,1,7,4,10,0,9999,1,0
16045,254,7,1,22,0,9999,1,5,0,0,9999,9.12,1,827.9938,9999,1,9,1,3,9999,9999,0,1
16078,245,7,2,22,1,9999,1,5,0,0,1,6.84,1,883.5582,9999,1,6,3,5,9999,9999,1,1
16081,245,7,2,22,0,0,9999,4,9999,9999,9999,0.84,1,883.9078,0,1,0,9999,4,9999,9999,0,0
16081,245,7,2,22,0,0,9999,5,9999,9999,9999,0.84,1,883.9078,0,1,0,9999,4,9999,9999,0,0
16097,263,7,3,22,0,0,9999,6,9999,9999,9999,1.68,1,1240.35,1,1,1,9999,1,9999,9999,1,1
16157,266,7,2,46,1,9999,1,9,0,0,9999,17.64,1,886.7355,9999,1,17,1,3,9999,9999,0,1
16164,266,7,2,46,0,9999,1,7,1,1,9999,23.04,2,887.0863,9999,1,23,4,7,1,9999,1,1
16169,266,7,2,46,0,0,9999,8,9999,9999,9999,5.64,1,887.0863,0,1,5,9999,4,9999,9999,1,0
16173,265,7,1,46,0,9999,1,8,0,0,1,8.76,1,877.5354,9999,1,8,2,3,9999,9999,1,1
16181,265,7,1,46,0,9999,1,8,1,1,1,7.92,1,877.5354,9999,1,7,4,5,9999,9999,1,1
16191,267,7,2,46,0,9999,1,6,1,1,9999,18.12,1,882.1502,9999,1,18,4,5,9999,9999,1,1
16204,268,7,1,46,0,9999,1,6,0,0,9999,13.8,1,848.3124,9999,1,13,2,3,9999,1,0,1
16217,268,7,1,46,1,9999,1,12,0,0,9999,21.36,1,848.648,9999,1,4,3,10,0,9999,1,0
16226,268,7,1,46,0,9999,1,6,0,0,9999,11.76,1,848.648,9999,1,11,2,3,9999,9999,1,1
16232,273,7,1,46,0,9999,1,5,0,0,9999,9.96,1,803.3867,9999,1,9,2,3,9999,9999,0,1
16270,272,7,1,46,0,9999,1,9,0,0,1,7.2,1,853.5279,9999,1,7,2,9,9999,9999,0,0
16276,272,7,1,46,1,9999,1,12,0,0,9999,19.08,1,853.5279,9999,1,19,3,5,9999,9999,0,1
16276,272,7,1,46,0,9999,1,13,0,0,9999,11.76,1,853.1904,9999,1,11,3,3,9999,9999,0,1
16301,270,7,3,46,0,1,9999,8,9999,9999,9999,5.28,1,832.8183,0,1,5,9999,2,9999,9999,0,0
16304,270,7,3,46,0,9999,1,5,0,0,9999,19.44,1,833.1478,9999,1,6,2,9,9999,9999,1,0
16304,270,7,3,46,0,9999,1,6,0,0,1,6.84,1,833.1478,9999,1,6,1,3,9999,9999,1,1
16305,270,7,3,46,0,9999,0,8,0,0,9999,17.4,1,833.1478,9999,1,12,1,11,9999,9999,0,0
16312,272,7,3,46,0,9999,1,10,0,0,9999,13.2,1,853.5279,9999,1,13,1,3,9999,1,0,1
16316,272,7,3,46,0,0,9999,7,9999,9999,9999,3.48,1,853.5279,1,1,3,9999,1,9999,9999,0,1
16327,269,7,3,46,0,9999,1,7,0,0,9999,14.04,1,828.8911,9999,1,14,1,6,9999,1,1,1
16331,269,7,3,46,0,0,9999,5,9999,9999,9999,1.32,1,828.8911,1,1,1,9999,1,9999,9999,0,1
16346,267,7,1,46,0,9999,1,6,1,1,9999,22.44,1,882.1502,9999,1,22,4,5,1,9999,1,1
16348,267,7,1,46,0,0,9999,6,9999,9999,9999,1.44,1,882.1502,1,1,1,9999,1,9999,9999,0,1
16370,265,7,3,46,1,9999,1,7,0,0,9999,15.24,1,877.5354,9999,1,15,2,10,9999,0,1,0
16372,265,7,3,46,0,9999,1,5,0,0,9999,16.08,1,877.5354,9999,1,4,3,10,9999,9999,1,0
16381,266,7,1,46,0,0,9999,7,9999,9999,9999,4.8,1,887.0863,0,1,4,9999,3,9999,9999,0,0
16389,266,7,1,46,0,9999,1,5,0,0,9999,22.32,1,887.0863,9999,1,22,2,6,1,9999,0,1
16395,271,7,3,46,0,0,9999,12,9999,9999,9999,3,1,816.5807,1,1,3,9999,1,9999,9999,0,1
16398,271,7,3,46,1,9999,1,8,0,0,1,6.72,2,816.5807,9999,1,6,2,3,9999,9999,1,1
16415,270,7,4,46,9999,9999,1,8,1,0,9999,23.76,9999,833.1478,9999,0,9999,4,10,0,9999,0,0
16418,270,7,4,46,1,9999,1,10,0,0,1,6.84,1,832.8183,9999,1,6,1,9,9999,9999,1,0
16442,273,7,2,46,0,9999,1,12,0,0,9999,17.64,1,803.3867,9999,1,17,3,6,9999,9999,0,1
16452,273,7,2,46,0,9999,1,3,0,0,9999,18.6,1,803.069,9999,1,18,3,6,9999,9999,0,1
16456,273,7,3,46,0,0,9999,6,9999,9999,9999,0.72,2,803.069,1,1,0,9999,1,9999,9999,0,1
16459,273,7,3,46,1,9999,1,6,0,0,9999,13.56,2,803.069,9999,1,13,2,3,9999,1,1,1
16470,273,7,3,46,0,9999,1,4,0,0,9999,22.44,1,803.069,9999,1,22,2,3,1,9999,1,1
16501,266,7,4,46,0,9999,1,4,0,0,9999,15.24,2,887.0863,9999,1,15,1,3,9999,1,0,1
16501,266,7,4,46,0,9999,1,5,0,0,9999,15.24,1,887.0863,9999,1,15,1,3,9999,1,0,1
16508,269,7,1,46,0,9999,1,5,0,0,9999,20.52,1,828.8911,9999,1,20,1,3,1,9999,0,1
16520,268,7,2,46,0,0,9999,7,9999,9999,9999,4.8,1,848.648,0,1,2,9999,8,9999,9999,1,0
16521,268,7,2,46,0,1,9999,10,9999,9999,9999,5.52,1,848.648,0,1,5,9999,2,9999,9999,0,0
16523,268,7,2,46,1,9999,1,9,0,0,9999,10.8,3,848.3124,9999,1,10,1,6,9999,9999,0,1
16526,268,7,2,46,0,0,9999,5,9999,9999,9999,1.8,1,848.3124,0,1,1,9999,4,9999,9999,1,0
16529,268,7,2,46,0,9999,1,11,0,0,9999,17.16,1,848.3124,9999,1,3,3,11,9999,9999,1,0
16529,268,7,2,46,0,9999,1,8,0,0,9999,9.72,1,848.3124,9999,1,9,2,6,9999,9999,1,1
16539,271,7,2,46,0,0,9999,6,9999,9999,9999,5.28,1,816.9038,0,1,5,9999,3,9999,9999,0,0
16541,271,7,2,46,1,9999,1,5,0,0,9999,11.52,1,816.5807,9999,1,3,2,9,9999,9999,1,0
16544,271,7,2,46,0,9999,1,8,0,0,9999,20.04,1,816.9038,9999,1,20,3,7,1,9999,0,1
16547,271,7,2,46,9999,9999,1,5,1,0,9999,15,9999,816.5807,9999,0,9999,4,10,9999,0,1,0
16552,272,7,4,46,0,9999,1,8,0,0,9999,9.96,1,853.5279,9999,1,9,2,3,9999,9999,0,1
16559,272,7,4,46,0,9999,1,8,0,0,9999,12.48,1,853.5279,9999,1,12,1,3,9999,1,0,1
16571,271,7,4,46,0,9999,9999,6,9999,9999,9999,5.76,1,816.5807,9999,1,8,9999,9999,9999,9999,0,9999
16572,271,7,4,46,0,9999,0,7,0,0,0,7.2,1,816.5807,9999,1,7,0,1,9999,9999,0,0
16576,271,7,4,46,0,9999,1,6,0,0,9999,22.32,1,816.9038,9999,1,22,1,3,1,9999,0,1
16592,267,7,3,46,9999,9999,0,6,0,0,9999,23.76,9999,882.1502,9999,0,9999,1,11,0,9999,1,0
16594,267,7,3,46,0,9999,1,8,0,0,1,7.68,1,881.8013,9999,1,7,1,3,9999,9999,0,1
16598,267,7,3,46,0,0,9999,9,9999,9999,9999,1.08,2,882.1502,1,1,1,9999,1,9999,9999,0,1
16604,267,7,3,46,0,9999,1,8,0,0,1,6,1,881.8013,9999,1,6,2,3,9999,9999,0,1
16606,265,7,4,46,0,9999,1,10,1,0,9999,17.4,1,877.5354,9999,1,17,4,10,9999,9999,0,0
16615,265,7,4,46,0,9999,1,8,0,0,9999,22.08,1,877.5354,9999,1,22,2,6,1,9999,0,1
16627,266,7,3,46,0,9999,1,4,0,0,9999,12.6,1,887.0863,9999,1,12,2,6,9999,1,0,1
16644,271,7,1,46,0,0,9999,7,9999,9999,9999,3.6,1,816.5807,1,1,3,9999,1,9999,9999,0,1
16674,267,7,4,46,1,1,9999,5,9999,9999,9999,2.76,3,882.1502,0,1,2,9999,2,9999,9999,0,0
16706,274,7,3,61,0,9999,1,5,0,0,9999,20.64,1,857.7438,9999,1,12,3,10,0,9999,1,0
16718,274,7,4,61,0,9999,1,6,1,1,9999,21.24,3,857.7438,9999,1,18,5,10,0,9999,1,0
16723,274,7,4,61,0,9999,1,11,0,0,9999,17.28,1,857.7438,9999,1,17,1,3,9999,9999,1,1
16747,274,7,2,61,0,9999,1,7,1,1,9999,18.72,1,857.7438,9999,1,18,4,3,9999,9999,0,1
16750,274,7,2,61,1,9999,1,5,1,1,9999,21.84,1,858.0831,9999,1,12,4,11,0,9999,0,0
16756,278,8,3,26,0,9999,1,8,0,0,9999,15.84,1,644.9971,9999,1,15,2,6,9999,1,0,1
16759,278,8,3,26,1,9999,1,5,0,0,9999,9.6,3,645.2523,9999,1,9,1,3,9999,9999,0,1
16769,275,8,1,26,0,9999,1,10,0,0,9999,19.56,1,692.1425,9999,1,4,3,11,9999,9999,1,0
16797,275,8,3,26,0,0,9999,8,9999,9999,9999,4.44,1,692.1425,0,1,4,9999,8,9999,9999,1,0
16804,276,8,3,26,0,9999,1,7,0,0,9999,20.88,1,617.0054,9999,1,2,3,10,0,9999,1,0
16804,276,8,3,26,0,0,9999,8,9999,9999,9999,1.08,1,617.0054,1,1,1,9999,1,9999,9999,0,1
16822,276,8,2,26,0,9999,1,4,0,0,9999,14.04,1,617.2495,9999,1,14,2,3,9999,1,0,1
16828,276,8,2,26,1,9999,1,7,0,0,1,8.88,1,617.2495,9999,1,8,1,3,9999,9999,0,1
16838,277,8,3,26,0,9999,1,8,0,0,9999,21.96,1,604.8148,9999,1,21,1,6,1,9999,0,1
16840,277,8,3,26,0,9999,1,6,0,0,0,8.4,1,604.5756,9999,1,7,1,8,9999,9999,1,0
16843,277,8,3,26,0,0,9999,4,9999,9999,9999,4.68,1,604.5756,1,1,4,9999,1,9999,9999,0,1
16848,278,8,4,26,0,9999,1,6,1,1,9999,15,1,645.2523,9999,1,15,4,3,9999,1,1,1
16854,278,8,4,26,0,0,9999,10,9999,9999,9999,3.12,1,644.9971,0,1,3,9999,4,9999,9999,1,0
16854,278,8,4,26,9999,9999,1,9,0,0,9999,20.4,9999,645.2523,9999,0,9999,2,10,0,9999,1,0
16873,276,8,4,26,0,9999,1,8,0,0,9999,9,1,617.0054,9999,1,4,2,9,9999,9999,1,0
16877,276,8,4,26,0,9999,0,6,0,0,9999,15.36,1,617.2495,9999,1,15,0,3,9999,1,0,1
16880,276,8,4,26,0,9999,0,5,0,0,1,7.92,1,617.2495,9999,1,7,0,3,9999,9999,0,1
16889,275,8,4,26,0,9999,0,8,0,0,9999,11.04,1,692.1425,9999,1,11,0,2,9999,9999,0,0
16891,275,8,4,26,0,0,9999,7,9999,9999,9999,3.36,2,691.8688,1,1,3,9999,1,9999,9999,0,1
16904,278,8,1,26,0,9999,1,15,0,0,9999,10.68,2,644.9971,9999,1,6,1,8,9999,9999,1,0
16904,278,8,1,26,0,0,9999,21,9999,9999,9999,4.68,2,644.9971,1,1,4,9999,1,9999,9999,0,1
16908,278,8,1,26,0,0,9999,7,9999,9999,9999,0.72,2,645.2523,1,1,0,9999,1,9999,9999,0,1
16912,278,8,1,26,0,9999,1,11,0,0,9999,23.76,1,644.9971,9999,1,7,2,11,0,9999,1,0
16916,278,8,1,26,0,9999,1,7,0,0,1,8.04,1,645.2523,9999,1,8,2,3,9999,9999,1,1
16919,278,8,1,26,1,9999,0,6,0,0,1,6.36,1,645.2523,9999,1,6,1,5,9999,9999,0,1
16920,278,8,1,26,0,9999,1,10,1,0,9999,23.28,1,645.2523,9999,1,9,4,11,0,9999,1,0
16920,278,8,1,26,0,0,9999,11,9999,9999,9999,5.88,1,645.2523,1,1,5,9999,1,9999,9999,0,1
16924,276,8,1,26,0,9999,1,7,0,0,9999,11.64,1,617.0054,9999,1,11,2,3,9999,9999,0,1
16938,276,8,1,26,9999,9999,9999,6,9999,9999,9999,6.48,9999,617.2495,9999,0,9999,9999,9999,9999,9999,1,9999
16946,278,8,2,26,0,9999,1,7,0,0,9999,18.84,1,645.2523,9999,1,2,3,10,9999,9999,1,0
16950,278,8,2,26,9999,9999,1,11,0,0,9999,19.68,9999,645.2523,9999,0,9999,2,9,9999,9999,1,0
16951,278,8,2,26,9999,9999,1,4,1,0,9999,11.04,9999,644.9971,9999,0,9999,4,10,9999,9999,1,0
16958,277,8,2,26,9999,9999,1,7,0,0,9999,16.44,9999,604.8148,9999,0,9999,1,9,9999,9999,1,0
16959,277,8,2,26,0,9999,1,5,0,0,9999,13.56,1,604.5756,9999,1,13,1,3,9999,1,0,1
16971,277,8,2,26,1,9999,1,9,0,0,1,7.32,2,604.8148,9999,1,7,1,3,9999,9999,0,1
17002,275,8,2,26,0,9999,0,7,0,0,0,8.16,1,691.8688,9999,1,8,0,1,9999,9999,0,0
17003,275,8,2,26,0,9999,0,7,0,0,0,7.56,1,692.1425,9999,1,7,0,1,9999,9999,0,0
17008,284,8,1,37,0,9999,1,8,0,0,9999,19.08,1,614.4784,9999,1,17,2,11,9999,9999,0,0
17018,284,8,1,37,0,9999,1,6,0,0,1,6.6,1,614.4784,9999,1,6,1,3,9999,9999,1,1
17019,284,8,1,37,0,1,9999,5,9999,9999,9999,0.84,1,614.4784,0,1,0,9999,2,9999,9999,0,0
17025,285,8,1,37,9999,0,9999,6,9999,9999,9999,4.32,9999,663.0829,0,0,9999,9999,8,9999,9999,1,0
17030,285,8,1,37,0,0,9999,8,9999,9999,9999,1.68,1,663.0829,1,1,1,9999,1,9999,9999,0,1
17034,285,8,1,37,0,0,9999,7,9999,9999,9999,1.68,1,663.0829,1,1,1,9999,1,9999,9999,0,1
17052,290,8,4,37,1,9999,1,7,0,0,9999,13.2,2,674.5496,9999,1,13,1,3,9999,1,1,1
17056,290,8,4,37,0,9999,1,6,0,0,1,7.08,1,674.8164,9999,1,7,2,3,9999,9999,1,1
17064,287,8,3,37,0,9999,1,7,0,0,9999,13.56,1,625.9824,9999,1,13,2,6,9999,1,0,1
17068,287,8,3,37,0,9999,1,6,0,0,0,7.8,1,625.7349,9999,1,7,1,8,9999,9999,1,0
17072,287,8,3,37,0,9999,0,4,0,0,9999,16.08,2,625.7349,9999,1,16,1,3,9999,9999,0,1
17073,287,8,3,37,0,9999,1,8,0,0,9999,17.4,3,625.9824,9999,1,17,2,6,9999,9999,0,1
17082,289,8,4,37,0,9999,1,6,0,0,9999,16.2,1,622.321,9999,1,16,3,11,9999,9999,1,0
17082,289,8,4,37,0,9999,1,7,0,0,9999,16.2,1,622.321,9999,1,16,3,11,9999,9999,1,0
17092,289,8,4,37,9999,9999,0,11,0,0,1,8.64,9999,622.321,9999,0,9999,1,11,9999,9999,1,0
17101,291,8,4,37,0,0,9999,5,9999,9999,9999,5.04,1,634.7059,1,1,5,9999,1,9999,9999,0,1
17112,285,8,4,37,9999,9999,1,5,0,0,9999,20.16,9999,663.3453,9999,0,9999,3,10,0,9999,1,0
17128,284,8,3,37,0,9999,1,6,1,1,9999,17.04,1,614.4784,9999,1,17,4,3,9999,9999,0,1
17138,284,8,3,37,0,9999,1,4,0,0,9999,21.84,1,614.7214,9999,1,21,3,10,0,9999,0,0
17145,284,8,4,37,1,9999,1,7,0,0,9999,19.44,1,614.7214,9999,1,19,3,3,9999,9999,0,1
17152,284,8,4,37,9999,9999,1,7,0,0,9999,15.24,9999,614.7214,9999,0,9999,2,9,9999,0,1,0
17152,284,8,4,37,0,0,9999,8,9999,9999,9999,1.32,1,614.7214,1,1,1,9999,1,9999,9999,0,1
17156,284,8,4,37,0,9999,1,7,0,0,1,7.8,1,614.7214,9999,1,7,1,3,9999,9999,0,1
17177,286,8,4,37,0,9999,1,8,0,0,9999,20.52,1,605.6457,9999,1,12,2,11,0,9999,0,0
17188,289,8,1,37,0,0,9999,6,9999,9999,9999,0.24,1,622.075,1,1,0,9999,1,9999,9999,0,1
17191,289,8,1,37,0,9999,1,3,0,0,9999,14.76,1,622.321,9999,1,14,3,3,9999,1,0,1
17192,289,8,1,37,0,9999,1,6,0,0,9999,20.28,1,622.321,9999,1,20,3,7,1,9999,0,1
17197,291,8,1,37,0,9999,1,4,0,0,1,7.92,1,634.957,9999,1,7,3,6,9999,9999,0,1
17199,291,8,1,37,0,9999,1,5,0,0,9999,13.32,1,634.7059,9999,1,13,1,3,9999,1,0,1
17208,291,8,1,37,0,9999,1,6,0,0,9999,13.8,1,634.957,9999,1,12,3,11,9999,0,0,0
17216,293,8,2,37,1,9999,1,7,0,0,9999,22.08,2,639.9275,9999,1,22,1,11,0,9999,1,0
17219,293,8,2,37,0,9999,1,6,0,0,9999,13.8,9999,639.9275,9999,1,13,2,7,9999,1,0,1
17230,290,8,3,37,0,9999,1,7,0,0,1,8.28,2,674.8164,9999,1,3,2,9,9999,9999,1,0
17232,290,8,3,37,1,9999,1,6,0,0,9999,13.2,3,674.5496,9999,1,13,2,3,9999,1,0,1
17236,290,8,3,37,0,9999,1,4,0,0,9999,19.32,1,674.8164,9999,1,19,3,3,9999,9999,0,1
17245,288,8,3,37,0,9999,1,5,0,0,9999,13.44,1,636.4,9999,1,13,2,5,9999,1,1,1
17249,288,8,3,37,1,0,9999,5,9999,9999,9999,2.76,1,636.6517,0,1,2,9999,3,9999,9999,0,0
17251,288,8,3,37,0,9999,0,6,0,0,1,6.96,1,636.6517,9999,1,6,1,3,9999,9999,0,1
17254,288,8,3,37,0,0,9999,7,9999,9999,9999,3.6,1,636.6517,1,1,3,9999,1,9999,9999,0,1
17271,285,8,2,37,0,9999,1,6,0,0,9999,13.2,1,663.0829,9999,1,13,3,3,9999,1,0,1
17280,294,8,4,37,0,9999,1,7,0,0,9999,16.2,2,613.7379,9999,1,16,3,3,9999,9999,0,1
17283,294,8,4,37,0,9999,1,5,0,0,1,7.8,1,613.9807,9999,1,7,1,3,9999,9999,0,1
17284,294,8,4,37,0,9999,1,6,0,0,9999,13.32,1,613.7379,9999,1,7,2,11,9999,0,0,0
17285,294,8,4,37,0,9999,1,6,0,0,9999,22.56,1,613.9807,9999,1,22,3,6,1,9999,0,1
17290,293,8,4,37,0,0,9999,5,9999,9999,9999,5.4,1,640.1807,0,1,5,9999,3,9999,9999,0,0
17300,293,8,4,37,9999,9999,1,4,0,0,9999,16.68,9999,639.9275,9999,0,9999,3,10,9999,9999,1,0
17309,291,8,3,37,0,0,9999,11,9999,9999,9999,0.48,1,634.957,1,1,0,9999,1,9999,9999,0,1
17318,291,8,3,37,0,0,9999,7,9999,9999,9999,0.84,1,634.957,1,1,0,9999,1,9999,9999,0,1
17326,288,8,4,37,0,9999,1,4,0,0,1,8.04,3,636.4,9999,1,8,1,3,9999,9999,1,1
17327,288,8,4,37,0,0,9999,5,9999,9999,9999,3.12,1,636.6517,1,1,3,9999,1,9999,9999,0,1
17340,292,8,4,37,0,9999,1,10,1,0,9999,11.04,1,603.7443,9999,1,3,4,10,9999,9999,1,0
17357,283,8,2,37,0,9999,1,6,0,0,9999,14.64,1,648.1586,9999,1,14,1,3,9999,1,0,1
17376,287,8,2,37,0,9999,1,10,0,0,9999,15.6,1,625.7349,9999,1,15,1,3,9999,1,0,1
17376,287,8,2,37,0,9999,1,7,0,0,9999,16.92,1,625.9824,9999,1,16,2,3,9999,9999,0,1
17388,286,8,3,37,0,0,9999,4,9999,9999,9999,4.44,1,605.8853,1,1,4,9999,1,9999,9999,0,1
17389,286,8,3,37,1,9999,1,6,0,0,9999,19.08,3,605.6457,9999,1,15,2,11,9999,9999,0,0
17401,292,8,2,37,1,9999,1,8,0,0,1,6.72,2,603.5056,9999,1,6,1,3,9999,9999,0,1
17403,292,8,2,37,9999,9999,1,10,1,0,9999,23.52,9999,603.5056,9999,0,9999,4,10,0,9999,0,0
17404,292,8,2,37,0,9999,1,5,0,0,9999,18.6,2,603.5056,9999,1,12,3,9,9999,9999,1,0
17406,292,8,2,37,1,9999,1,5,0,0,9999,18.6,1,603.5056,9999,1,18,2,3,9999,9999,0,1
17421,283,8,3,37,0,9999,0,9,0,0,9999,22.44,1,647.9023,9999,1,14,1,11,0,9999,0,0
17427,283,8,3,37,1,0,9999,6,9999,9999,9999,1.44,1,647.9023,0,1,0,9999,8,9999,9999,1,0
17430,286,8,2,37,0,0,9999,6,9999,9999,9999,4.32,1,605.8853,1,1,4,9999,1,9999,9999,0,1
17438,286,8,2,37,9999,9999,1,5,0,0,9999,21.36,9999,605.6457,9999,0,9999,2,11,0,9999,1,0
17441,292,8,1,37,0,9999,1,12,0,0,0,8.88,1,603.5056,9999,1,3,1,8,9999,9999,1,0
17443,292,8,1,37,0,9999,1,4,0,0,9999,13.68,3,603.5056,9999,1,6,2,9,9999,0,1,0
17450,292,8,1,37,0,0,9999,7,9999,9999,9999,5.52,1,603.5056,0,1,5,9999,3,9999,9999,0,0
17453,292,8,1,37,9999,9999,1,5,0,0,9999,12.96,9999,603.5056,9999,0,9999,2,9,9999,0,1,0
17454,292,8,1,37,9999,9999,1,7,0,0,9999,15.24,3,603.5056,9999,1,15,2,6,9999,1,0,1
17454,292,8,1,37,0,9999,1,8,0,0,9999,15.24,3,603.5056,9999,1,15,2,6,9999,1,0,1
17462,293,8,1,37,0,0,9999,11,9999,9999,9999,4.92,1,640.1807,1,1,4,9999,1,9999,9999,0,1
17462,293,8,1,37,0,9999,1,4,0,0,9999,10.32,1,639.9275,9999,1,10,1,3,9999,9999,0,1
17462,293,8,1,37,0,9999,1,8,0,0,9999,12.48,9999,639.9275,9999,1,7,0,8,9999,0,0,0
17464,293,8,1,37,9999,9999,1,5,0,0,9999,15.6,9999,640.1807,9999,0,9999,3,9,9999,0,1,0
17469,293,8,1,37,0,9999,1,4,0,0,9999,19.68,1,640.1807,9999,1,1,3,9,9999,9999,1,0
17469,293,8,1,37,0,9999,1,7,0,0,1,8.28,1,640.1807,9999,1,8,1,3,9999,9999,0,1
17480,294,8,3,37,0,9999,9999,6,9999,9999,9999,14.16,1,613.9807,9999,1,14,9999,9999,9999,9999,1,9999
17491,293,8,3,37,9999,9999,1,4,0,0,9999,23.88,9999,640.1807,9999,0,9999,2,11,0,9999,0,0
17500,293,8,3,37,9999,9999,1,6,0,0,9999,21.36,9999,640.1807,9999,0,9999,3,10,0,9999,1,0
17539,281,8,2,37,0,9999,1,7,0,0,9999,22.8,1,638.7516,9999,1,12,2,10,0,9999,1,0
17541,281,8,2,37,0,9999,9999,10,9999,9999,9999,4.44,1,638.7516,9999,1,4,9999,9999,9999,9999,1,9999
17559,289,8,2,37,0,0,9999,8,9999,9999,9999,2.16,1,622.075,1,1,2,9999,1,9999,9999,0,1
17564,289,8,2,37,0,0,9999,6,9999,9999,9999,5.4,1,622.075,0,1,5,9999,3,9999,9999,0,0
17565,289,8,2,37,0,9999,1,6,0,0,9999,23.52,1,622.321,9999,1,6,1,8,0,9999,1,0
17566,289,8,2,37,0,9999,1,12,0,0,1,7.44,1,622.321,9999,1,7,2,3,9999,9999,0,1
17571,289,8,2,37,0,9999,1,7,0,0,9999,9.48,1,622.075,9999,1,9,3,6,9999,9999,1,1
17583,291,8,2,37,0,9999,1,7,0,0,9999,21,2,634.7059,9999,1,12,3,9,0,9999,1,0
17642,282,8,1,37,0,9999,1,6,0,0,9999,20.64,1,622.2523,9999,1,20,3,5,1,9999,0,1
17650,279,8,3,37,0,9999,1,4,0,0,9999,9.72,1,707.6106,9999,1,9,3,3,9999,9999,1,1
